fare_id,route_id,origin_id,destination_id
F20,6091,CMRIT,BEMLG-2
F20,6091,CMRIT,IGT
F20,6091,CMRIT,KDGATE
F20,6091,CMRIT,KDLHMS1
F20,6091,CMRIT,KDLIG
F20,6091,CMRIT,KTPO
F20,6091,CMRIT,SAPL-1
F20,6091,CMRIT,SJRH
F20,6091,CMRIT,VYDHS
F20,6091,CSB,D25G
F20,6091,CSB,HSR14
F20,6091,CSB,JEE1
F20,6091,CSB,MCLYT
F20,6091,CSB,RGGD
F20,6091,CSB,WTANK
F20,6091,D25G,BTM16th
F20,6091,D25G,BTML
F20,6091,D25G,CSB
F20,6091,D25G,IBLR5
F20,6091,D25G,SJPIBJN
F20,6091,DVGPB1,BSK5
F20,6091,DVGPB1,KDRHC
F20,6091,DVH2,MRHB3
F20,6091,DVH2,MTHB
F20,6091,DVH2,MTHMTH
F20,6091,DVH2,SJPIBJN
F20,6091,ECOSP,BLD2
F20,6091,ECOSP,MRHB3
F20,6091,ECOSP,MTHB
F20,6091,ECOSP,MTHMTH
F20,6091,ECOSP,SJPIBJN
F20,6091,GRPIN,BBZ-1
F20,6091,GRPIN,BEMLG-2
F20,6091,GRPIN,ITPL
F20,6091,GRPIN,KDGATE
F20,6091,GRPIN,KDLIG
F20,6091,GRPIN,PAG
F20,6091,GRTP,BBZ-1
F20,6091,GRTP,KDB-1
F20,6091,GRTP,PAG
F20,6091,GRTP,SJRH
F20,6091,HOFM,BBZ-1
F20,6091,HOFM,PAG
F20,6091,HOFM,SJRH
F20,6091,HSR14,AGRJ3
F20,6091,HSR14,BTM16th
F20,6091,HSR14,BTML
F20,6091,HSR14,CSB
F20,6091,IBLR5,BLD2
F20,6091,IBLR5,BLDR
F20,6091,IBLR5,D25G
F20,6091,IGT,AECSL
F20,6091,IGT,BBZ-1
F20,6091,IGT,CMRIT
F20,6091,IGT,ITPL
F20,6091,IGT,KUNC
F20,6091,IGT,PAG
F20,6091,ITPL,GRPIN
F20,6091,ITPL,IGT
F20,6091,ITPL,KDB-1
F20,6091,ITPL,KDLHMS1
F20,6091,ITPL,SAPL-1
F20,6091,ITPL,VYDHS
F20,6091,JEE1,CSB
F20,6091,JEE1,SIA1
F20,6091,JNGR5,BTM16th
F20,6091,JNGR5,JEE1
F20,6091,JNGR5,KDHP
F20,6091,JNGR5,KDRHC
F20,6091,JNGR5,MCLYT
F20,6091,JNGR5,WTANK
F20,6091,KDB-1,BPLIT
F20,6091,KDB-1,GRTP
F20,6091,KDB-1,ITPL
F20,6091,KDBNH1,BLD2
F20,6091,KDBNH1,KDGATE
F20,6091,KDBNH1,MNKCS
F20,6091,KDBNH1,SJPIBJN
F20,6091,KDGATE,CMRIT
F20,6091,KDGATE,GRPIN
F20,6091,KDGATE,KDBNH1
F20,6091,KDGATE,KUNC
F20,6091,KDHP,JNGR5
F20,6091,KDHP,MRNHPB
F20,6091,KDHP,RGGD
F20,6091,KDHP,SGMC
F20,6091,KDLHMS1,AECSL
F20,6091,KDLHMS1,BBZ-1
F20,6091,KDLHMS1,CMRIT
F20,6091,KDLHMS1,ITPL
F20,6091,KDLHMS1,KUNC
F20,6091,KDLHMS1,PAG
F20,6091,KDLIG,CMRIT
F20,6091,KDLIG,GRPIN
F20,6091,KDLIG,KUNC
F20,6091,KDLIG,MNKCS
F20,6091,KDLIG,MTHB
F20,6091,KDRHC,DVGPB1
F20,6091,KDRHC,JNGR5
F20,6091,KDRHC,MRNHPB
F20,6091,KDRHC,RGGD
F20,6091,KDRHC,SGMC
F20,6091,KMKTS,BSK5
F20,6091,KMKTS,KDRHC
F20,6091,KTPO,AECSL
F20,6091,KTPO,BBZ-1
F20,6091,KTPO,CMRIT
F20,6091,KTPO,ITPL
F20,6091,KTPO,KUNC
F20,6091,KTPO,PAG
F20,6091,KUNC,BEMLG-2
F20,6091,KUNC,KDGATE
F20,6091,KUNC,KDLHMS1
F20,6091,KUNC,KDLIG
F20,6091,KUNC,KTPO
F20,6091,KUNC,SAPL-1
F20,6091,KUNC,VYDHS
F20,6091,MCLYT,BSK5
F20,6091,MCLYT,CSB
F20,6091,MCLYT,JNGR5
F20,6091,MCLYT,MRNHPB
F20,6091,MCLYT,SGMC
F20,6091,MNKCS,AECSL
F20,6091,MNKCS,BEMLG-2
F20,6091,MNKCS,KDBNH1
F20,6091,MNKCS,KDLIG
F20,6091,MNKCS,MTHMTH
F20,6091,MRHB3,AECSL
F20,6091,MRHB3,BEMLG-2
F20,6091,MRHB3,KDLIG
F20,6091,MRNHPB,BTM16th
F20,6091,MRNHPB,JEE1
F20,6091,MRNHPB,KDHP
F20,6091,MRNHPB,KDRHC
F20,6091,MRNHPB,MCLYT
F20,6091,MRNHPB,WTANK
F20,6091,MTHB,AECSL
F20,6091,MTHB,BEMLG-2
F20,6091,MTHB,BLDR
F20,6091,MTHB,DVH2
F20,6091,MTHB,ECOSP
F20,6091,MTHB,KDLIG
F20,6091,MTHB,NHC3
F20,6091,MTHMTH,BLDR
F20,6091,MTHMTH,DVH2
F20,6091,MTHMTH,ECOSP
F20,6091,MTHMTH,MNKCS
F20,6091,MTHMTH,NHC3
F20,6091,NHC3,BLD2
F20,6091,NHC3,MRHB3
F20,6091,NHC3,MTHB
F20,6091,NHC3,MTHMTH
F20,6091,NHC3,SJPIBJN
F20,6091,PAG,BPLIT
F20,6091,PAG,GRPIN
F20,6091,PAG,GRTP
F20,6091,PAG,HOFM
F20,6091,PAG,IGT
F20,6091,PAG,KDLHMS1
F20,6091,PAG,KTPO
F20,6091,PAG,SAPL-1
F20,6091,PAG,VYDHS
F20,6091,RGGD,BTML
F20,6091,RGGD,KDHP
F20,6091,RGGD,KDRHC
F20,6091,SAPL-1,AECSL
F20,6091,SAPL-1,BBZ-1
F20,6091,SAPL-1,CMRIT
F20,6091,SAPL-1,ITPL
F20,6091,SAPL-1,KUNC
F20,6091,SAPL-1,PAG
F20,6091,SGMC,KDHP
F20,6091,SGMC,KDRHC
F20,6091,SIA1,AGRJ3
F20,6091,SIA1,BTML
F20,6091,SJPIBJN,D25G
F20,6091,SJPIBJN,DVH2
F20,6091,SJPIBJN,ECOSP
F20,6091,SJPIBJN,KDBNH1
F20,6091,SJRH,AECSL
F20,6091,SJRH,BPLIT
F20,6091,SJRH,CMRIT
F20,6091,SJRH,GRTP
F20,6091,SJRH,HOFM
F20,6091,SJRH,KUNC
F20,6091,VYDHS,AECSL
F20,6091,VYDHS,BBZ-1
F20,6091,VYDHS,CMRIT
F20,6091,VYDHS,ITPL
F20,6091,VYDHS,KUNC
F20,6091,WTANK,BSK5
F20,6091,WTANK,CSB
F20,6091,WTANK,JNGR5
F20,6091,WTANK,MRNHPB
F20,6091,WTANK,SGMC
F20,6091,WTANK,SIA1
F20,6250,ASHGF,RTRS
F20,6250,ASHGF,VTHL
F20,6250,BRP1,KGLCRS
F20,6250,BRP1,MLRTYDRY
F20,6250,BTHC-1,YLAFS
F20,6250,CKHJ,HNMSR
F20,6250,CKHJ,TRMPT
F20,6250,HNMSR,VTHL
F20,6250,KGLCRS,BRP1
F20,6250,KGLCRS,RTRS
F20,6250,KGLCRS,YLAFS
F20,6250,RTRS,BRP1
F20,6250,SDHG2,CKIA
F20,6250,SDHG2,KIAS
F20,6250,VTHL,ASHGF
F20,6250,VTHL,HNMSR
F20,6250,YLAFS,BTHC-1
F20,6250,YLAFS,KGLCRS
F20,6283,AGRJ3,D25G
F20,6283,AGRJ3,SJPIBJN
F20,6283,ASHGF,VTHL
F20,6283,BBSP2,BCNDB1
F20,6283,BBSP2,JONGWR1
F20,6283,BCNDB1,KLNGRA
F20,6283,BCNDB1,KSTN
F20,6283,BLDR,KDBNH1
F20,6283,BLDR,SJPIBJN
F20,6283,BMH4,CSB
F20,6283,BMH4,KGATE
F20,6283,BMH4,SIA1
F20,6283,BRP1,KGLCRS
F20,6283,BRP1,MLRTYDRY
F20,6283,BTHC-1,YLAFS
F20,6283,CKHJ,HNMSR
F20,6283,CKHJ,TRMPT
F20,6283,CSB,D25G
F20,6283,CSB,KGATE
F20,6283,D25G,AGRJ3
F20,6283,D25G,SIA1
F20,6283,DDNKD,MDHPRG3
F20,6283,DDNKD,MRHB3
F20,6283,DVH2,SJPIBJN
F20,6283,ECOSP,SJPIBJN
F20,6283,ELC,HSRD
F20,6283,ELCKIA,ELC
F20,6283,ELCKIA,KNA1
F20,6283,ELCWG,ELC
F20,6283,ELCWG,ELCKIA
F20,6283,ELCWG,INFLT1
F20,6283,EM1,MRHB3
F20,6283,HBL5,VRPC
F20,6283,HNMSR,VTHL
F20,6283,HSRD,INFLT1
F20,6283,HSRD,KNA1
F20,6283,HSRD,SNSDRA
F20,6283,INFLT1,ELC
F20,6283,INFLT1,ELCWG
F20,6283,INFLT1,KNA1
F20,6283,JONGWR1,HBL5
F20,6283,JONGWR1,KLNGRA
F20,6283,KDBNH1,BLDR
F20,6283,KDBNH1,DVH2
F20,6283,KDBNH1,ECOSP
F20,6283,KDBNH1,MRHB3
F20,6283,KDBNH1,NHC3
F20,6283,KGATE,BMH4
F20,6283,KGATE,SNSDRA
F20,6283,KGLCRS,BRP1
F20,6283,KGLCRS,YLAFS
F20,6283,KLNGRA,BBSP2
F20,6283,KLNGRA,VRPC
F20,6283,KNA1,ELCWG
F20,6283,KNA1,HSRD
F20,6283,KNA1,INFLT1
F20,6283,KR RLY,EM1
F20,6283,KR RLY,KSTN
F20,6283,KR RLY,MDHPRG3
F20,6283,KSTN,BBSP2
F20,6283,KSTN,KR RLY
F20,6283,KSTN,TIF
F20,6283,MDHPRG3,EM1
F20,6283,MRHB3,DVH2
F20,6283,MRHB3,ECOSP
F20,6283,MRHB3,KDBNH1
F20,6283,MRHB3,MDHPRG3
F20,6283,MRHB3,NHC3
F20,6283,MTHMTH,BLDR
F20,6283,MTHMTH,DVH2
F20,6283,MTHMTH,ECOSP
F20,6283,MTHMTH,NHC3
F20,6283,MYBP2,KLNGRA
F20,6283,NHC3,SJPIBJN
F20,6283,SDHG2,CKIA
F20,6283,SDHG2,KIAS
F20,6283,SIA1,BMH4
F20,6283,SIA1,CSB
F20,6283,SIA1,D25G
F20,6283,SJPIBJN,AGRJ3
F20,6283,SNSDRA,HSRD
F20,6283,SNSDRA,KGATE
F20,6283,TIF,MDHPRG3
F20,6283,VRPC,JONGWR1
F20,6283,VRPC,MLRTYDRY
F20,6283,VRPC,MYBP2
F20,6283,VTHL,ASHGF
F20,6283,VTHL,HNMSR
F20,6283,YLAFS,BTHC-1
F20,6283,YLAFS,KGLCRS
F20,6463,ARKR,JPN3ph-DLMc
F20,6463,ARKR,MICLYOT
F20,6463,ARKR,MJKKGIJUYO
F20,6463,ASHGF,VTHL
F20,6463,ASRM1,BLKLI
F20,6463,ASRM1,JPN3ph-DLMc
F20,6463,ASRM1,LKS1
F20,6463,ASRM1,MICLYOT
F20,6463,ASRM1,NMH1
F20,6463,ASRM1,WG12C
F20,6463,ASRM1,WGPS
F20,6463,BDCS,ASRM1
F20,6463,BDCS,KHRDR
F20,6463,BDCS,RCHMDCR
F20,6463,BDCS,SNTTMC1
F20,6463,BLKLI,ARKR
F20,6463,BLKLI,BPL1
F20,6463,BLKLI,GRPLY
F20,6463,BLKLI,HLMG
F20,6463,BLKLI,HSBC
F20,6463,BLKLI,IIBM
F20,6463,BLKLI,JPN3ph-DLMc
F20,6463,BLKLI,MICLYOT
F20,6463,BPL1,GRPLY
F20,6463,BPL1,JPN3ph-DLMc
F20,6463,BPL1,MICLYOT
F20,6463,BPL1,MJKKGIJUYO
F20,6463,BRP1,KGLCRS
F20,6463,BRP1,MLRTYDRY
F20,6463,BSVCR,KHRDR
F20,6463,BSVCR,MESEUM
F20,6463,BSVCR,MKC1
F20,6463,BSVCR,MLYHPT
F20,6463,BSVCR,PLCGR1
F20,6463,BSVCR,RJB
F20,6463,BSVCR,SNTTMC1
F20,6463,BTHC-1,YLAFS
F20,6463,CBI2,MLRTYDRY
F20,6463,CBI2,PLCGR1
F20,6463,CBI2,RMGTH1
F20,6463,CKHJ,HNMSR
F20,6463,CKHJ,TRMPT
F20,6463,CNRBK2,MLRTYDRY
F20,6463,CNRBK2,PLCGR1
F20,6463,CNRBK2,RMGTH1
F20,6463,GPO1,RMGTH1
F20,6463,GRPLY,ASRM1
F20,6463,GRPLY,BDCS
F20,6463,GRPLY,BLKLI
F20,6463,GRPLY,JPN3ph-DLMc
F20,6463,GRPLY,MICLYOT
F20,6463,HBL5,CBI2
F20,6463,HBL5,CNRBK2
F20,6463,HBL5,VTRNC
F20,6463,HLMG,ARKR
F20,6463,HLMG,BLKLI
F20,6463,HLMG,BPL1
F20,6463,HLMG,HSBC
F20,6463,HLMG,IIBM
F20,6463,HLMG,MJKKGIJUYO
F20,6463,HNMSR,CKHJ
F20,6463,HNMSR,VTHL
F20,6463,HSBC,GRPLY
F20,6463,HSBC,JPN3ph-DLMc
F20,6463,HSBC,MICLYOT
F20,6463,HSBC,MJKKGIJUYO
F20,6463,IIBM,GRPLY
F20,6463,IIBM,JPN3ph-DLMc
F20,6463,IIBM,MICLYOT
F20,6463,IIBM,MJKKGIJUYO
F20,6463,INDG,RMGTH1
F20,6463,JPN3ph-DLMc,ARKR
F20,6463,JPN3ph-DLMc,ASRM1
F20,6463,JPN3ph-DLMc,BDCS
F20,6463,JPN3ph-DLMc,BPL1
F20,6463,JPN3ph-DLMc,HLMG
F20,6463,JPN3ph-DLMc,HSBC
F20,6463,JPN3ph-DLMc,IIBM
F20,6463,KGLCRS,BRP1
F20,6463,KGLCRS,YLAFS
F20,6463,KHRDR,BDCS
F20,6463,KHRDR,BSVCR
F20,6463,KHRDR,GPO1
F20,6463,KHRDR,INDG
F20,6463,KHRDR,LKS1
F20,6463,KHRDR,MGRD
F20,6463,KHRDR,NMH1
F20,6463,KHRDR,SJHS1
F20,6463,KHRDR,WG10C1
F20,6463,LKS1,ASRM1
F20,6463,LKS1,GRPLY
F20,6463,LKS1,KHRDR
F20,6463,LKS1,RCHMDCR
F20,6463,LKS1,SNTTMC1
F20,6463,MESEUM,KHRDR
F20,6463,MESEUM,SNTTMC1
F20,6463,MESEUM,WGPS
F20,6463,MGRD,KHRDR
F20,6463,MGRD,RMGTH1
F20,6463,MGRD,SNTTMC1
F20,6463,MGRD,WGPS
F20,6463,MICLYOT,ARKR
F20,6463,MICLYOT,ASRM1
F20,6463,MICLYOT,BDCS
F20,6463,MICLYOT,BPL1
F20,6463,MICLYOT,HLMG
F20,6463,MICLYOT,HSBC
F20,6463,MICLYOT,IIBM
F20,6463,MJKKGIJUYO,HLMG
F20,6463,MKC1,BSVCR
F20,6463,MKC1,CBI2
F20,6463,MKC1,CNRBK2
F20,6463,MKC1,HBL5
F20,6463,MKC1,VTRNC
F20,6463,MLRTYDRY,MKC1
F20,6463,MLYHPT,KHRDR
F20,6463,MLYHPT,SNTTMC1
F20,6463,MLYHPT,WGPS
F20,6463,NMH1,ASRM1
F20,6463,NMH1,GRPLY
F20,6463,NMH1,KHRDR
F20,6463,NMH1,RCHMDCR
F20,6463,NMH1,SNTTMC1
F20,6463,PLCGR1,BSVCR
F20,6463,PLCGR1,CBI2
F20,6463,PLCGR1,CNRBK2
F20,6463,PLCGR1,HBL5
F20,6463,PLCGR1,VTRNC
F20,6463,RCHMDCR,BDCS
F20,6463,RCHMDCR,GPO1
F20,6463,RCHMDCR,LKS1
F20,6463,RCHMDCR,NMH1
F20,6463,RCHMDCR,RMGTH1
F20,6463,RCHMDCR,WG10C1
F20,6463,RJB,KHRDR
F20,6463,RJB,RMGTH1
F20,6463,RJB,SNTTMC1
F20,6463,RJB,WGPS
F20,6463,RMGTH1,CBI2
F20,6463,RMGTH1,CNRBK2
F20,6463,RMGTH1,HBL5
F20,6463,RMGTH1,MESEUM
F20,6463,RMGTH1,MGRD
F20,6463,RMGTH1,MLYHPT
F20,6463,RMGTH1,RCHMDCR
F20,6463,RMGTH1,VTRNC
F20,6463,SDHG2,CKIA
F20,6463,SDHG2,KIAS
F20,6463,SJHS1,RMGTH1
F20,6463,SNTTMC1,BDCS
F20,6463,SNTTMC1,BSVCR
F20,6463,SNTTMC1,GPO1
F20,6463,SNTTMC1,INDG
F20,6463,SNTTMC1,LKS1
F20,6463,SNTTMC1,MGRD
F20,6463,SNTTMC1,NMH1
F20,6463,SNTTMC1,RJB
F20,6463,SNTTMC1,SJHS1
F20,6463,SNTTMC1,WG10C1
F20,6463,VTHL,ASHGF
F20,6463,VTHL,HNMSR
F20,6463,VTRNC,MLRTYDRY
F20,6463,VTRNC,PLCGR1
F20,6463,VTRNC,RMGTH1
F20,6463,WG10C1,ASRM1
F20,6463,WG10C1,GRPLY
F20,6463,WG12C,KHRDR
F20,6463,WG12C,RCHMDCR
F20,6463,WG12C,SNTTMC1
F20,6463,WGPS,BSVCR
F20,6463,WGPS,INDG
F20,6463,WGPS,MGRD
F20,6463,WGPS,RJB
F20,6463,WGPS,SJHS1
F20,6463,YLAFS,BTHC-1
F20,6463,YLAFS,KGLCRS
F20,6464,ASHGF,VTHL
F20,6464,BDCS,KHRDR
F20,6464,BDCS,RCHMDCR
F20,6464,BDCS,SFCK
F20,6464,BDCS,SNTTMC1
F20,6464,BDCS,STH
F20,6464,BRP1,KGLCRS
F20,6464,BRP1,MLRTYDRY
F20,6464,BTHC-1,YLAFS
F20,6464,CBI2,MLRTYDRY
F20,6464,CBI2,PLCGR1
F20,6464,CBI2,RMGTH1
F20,6464,CKHJ,HNMSR
F20,6464,CKHJ,TRMPT
F20,6464,CNRBK2,MLRTYDRY
F20,6464,CNRBK2,PLCGR1
F20,6464,CNRBK2,RMGTH1
F20,6464,CRLST,KHRDR
F20,6464,CRLST,SNTTMC1
F20,6464,CRLST,WGPS
F20,6464,CUNHMRD,PLCGR1
F20,6464,FCA1,INDEXP1
F20,6464,FCA1,MESEUM
F20,6464,FCA1,MGRD
F20,6464,FCA1,MLYHPT
F20,6464,FCA1,RCHMDCR
F20,6464,HBL5,CBI2
F20,6464,HBL5,CNRBK2
F20,6464,HBL5,VTRNC
F20,6464,HNMSR,CKHJ
F20,6464,HNMSR,VTHL
F20,6464,HSR14,KRM1B1
F20,6464,HSR14,SFCK
F20,6464,HSRBDA,HSRKEB
F20,6464,HSRBDA,KRM1B1
F20,6464,HSRBDA,SFCK
F20,6464,HSRKEB,HSRBDA
F20,6464,HSRKEB,NTFCR1
F20,6464,INDEXP1,RCHMDCR
F20,6464,INDEXP1,RMGTH1
F20,6464,INDEXP1,WGPS
F20,6464,INDG,RMGTH1
F20,6464,JKS,JNHR
F20,6464,JKS,NTFCR1
F20,6464,JKS,PRAPC
F20,6464,JNHR,JKS
F20,6464,JNHR,KRM1B1
F20,6464,JNHR,LKS1
F20,6464,JNHR,NMH1
F20,6464,JNHR,WG12C
F20,6464,JNHR,WGPS
F20,6464,KGLCRS,BRP1
F20,6464,KGLCRS,YLAFS
F20,6464,KHRDR,BDCS
F20,6464,KHRDR,CUNHMRD
F20,6464,KHRDR,INDEXP1
F20,6464,KHRDR,INDG
F20,6464,KHRDR,LKS1
F20,6464,KHRDR,MGRD
F20,6464,KHRDR,NMH1
F20,6464,KHRDR,SJHS1
F20,6464,KHRDR,WG10C1
F20,6464,KRM1B1,HSRBDA
F20,6464,KRM1B1,JNHR
F20,6464,LKS1,JNHR
F20,6464,LKS1,KHRDR
F20,6464,LKS1,MSD
F20,6464,LKS1,RCHMDCR
F20,6464,LKS1,SNTTMC1
F20,6464,MESEUM,KHRDR
F20,6464,MESEUM,SNTTMC1
F20,6464,MESEUM,WGPS
F20,6464,MGRD,KHRDR
F20,6464,MGRD,RMGTH1
F20,6464,MGRD,SNTTMC1
F20,6464,MGRD,WGPS
F20,6464,MKC1,CBI2
F20,6464,MKC1,CNRBK2
F20,6464,MKC1,CRLST
F20,6464,MKC1,FCA1
F20,6464,MKC1,HBL5
F20,6464,MKC1,VTRNC
F20,6464,MLRTYDRY,MKC1
F20,6464,MLYHPT,KHRDR
F20,6464,MLYHPT,SNTTMC1
F20,6464,MLYHPT,WGPS
F20,6464,MSD,LKS1
F20,6464,MSD,NMH1
F20,6464,MSD,SFCK
F20,6464,MSD,STH
F20,6464,MSD,WG12C
F20,6464,MSD,WGPS
F20,6464,NMH1,JNHR
F20,6464,NMH1,KHRDR
F20,6464,NMH1,MSD
F20,6464,NMH1,RCHMDCR
F20,6464,NMH1,SNTTMC1
F20,6464,NTFCR1,HSR14
F20,6464,NTFCR1,HSRKEB
F20,6464,NTFCR1,JKS
F20,6464,PLCGR1,CBI2
F20,6464,PLCGR1,CNRBK2
F20,6464,PLCGR1,CRLST
F20,6464,PLCGR1,FCA1
F20,6464,PLCGR1,HBL5
F20,6464,PLCGR1,VTRNC
F20,6464,PRAPC,HSR14
F20,6464,PRAPC,JKS
F20,6464,RCHMDCR,BDCS
F20,6464,RCHMDCR,LKS1
F20,6464,RCHMDCR,NMH1
F20,6464,RCHMDCR,RMGTH1
F20,6464,RCHMDCR,WG10C1
F20,6464,RMGTH1,CBI2
F20,6464,RMGTH1,CNRBK2
F20,6464,RMGTH1,HBL5
F20,6464,RMGTH1,INDEXP1
F20,6464,RMGTH1,MESEUM
F20,6464,RMGTH1,MGRD
F20,6464,RMGTH1,MLYHPT
F20,6464,RMGTH1,RCHMDCR
F20,6464,RMGTH1,VTRNC
F20,6464,SDHG2,CKIA
F20,6464,SDHG2,KIAS
F20,6464,SFCK,HSRBDA
F20,6464,SFCK,MSD
F20,6464,SJHS1,RMGTH1
F20,6464,SNTTMC1,CUNHMRD
F20,6464,SNTTMC1,INDEXP1
F20,6464,SNTTMC1,INDG
F20,6464,SNTTMC1,LKS1
F20,6464,SNTTMC1,MGRD
F20,6464,SNTTMC1,NMH1
F20,6464,SNTTMC1,SJHS1
F20,6464,SNTTMC1,WG10C1
F20,6464,STH,JKS
F20,6464,STH,KRM1B1
F20,6464,VTHL,ASHGF
F20,6464,VTHL,HNMSR
F20,6464,VTRNC,MLRTYDRY
F20,6464,VTRNC,PLCGR1
F20,6464,VTRNC,RMGTH1
F20,6464,WG10C1,JNHR
F20,6464,WG10C1,MSD
F20,6464,WG12C,KHRDR
F20,6464,WG12C,RCHMDCR
F20,6464,WG12C,SNTTMC1
F20,6464,WGPS,CUNHMRD
F20,6464,WGPS,INDEXP1
F20,6464,WGPS,INDG
F20,6464,WGPS,JNHR
F20,6464,WGPS,MGRD
F20,6464,WGPS,MSD
F20,6464,WGPS,SJHS1
F20,6464,YLAFS,BTHC-1
F20,6464,YLAFS,KGLCRS
F20,6471,ADGD3,OPRBT
F20,6471,ADGD3,SLOCR2
F20,6471,ADGDPS,ANPLY
F20,6471,ADGDPS,ENGF
F20,6471,ADGDPS,JNSNM
F20,6471,ADGDPS,PTLPG
F20,6471,ANPLY,OPRBT
F20,6471,ANPLY,SLOCR2
F20,6471,AT1,ADGD3
F20,6471,AT1,ADGDPS
F20,6471,BEL3,ELC
F20,6471,BEL3,ELCSBI
F20,6471,BEL3,SMSNS
F20,6471,BMH4,AT1
F20,6471,BMH4,GPALYA
F20,6471,BMH4,HGSMS
F20,6471,BMH4,JNHR
F20,6471,BMH4,KGATE
F20,6471,BMH4,STH
F20,6471,BRTA,CRNPZ
F20,6471,BRTA,INFLT1
F20,6471,BRTA,SNSDRA
F20,6471,CRNPZ,BEL3
F20,6471,CRNPZ,ELC
F20,6471,CRNPZ,ELCSBI
F20,6471,CRNPZ,ELCWG
F20,6471,CRNPZ,SMSNS
F20,6471,CRNPZ,WPTGT1
F20,6471,ELC,BRTA
F20,6471,ELC,HSRD
F20,6471,ELC,PESC
F20,6471,ELCSBI,KNA1
F20,6471,ELCWG,CRNPZ
F20,6471,ELCWG,ELC
F20,6471,ELCWG,ELCSBI
F20,6471,ELCWG,INFLT1
F20,6471,ELCWG,SMSNS
F20,6471,ELCWG,VLKDR
F20,6471,ENGF,OPRBT
F20,6471,ENGF,SLOCR2
F20,6471,GPALYA,ROPAG
F20,6471,GPALYA,SGSMS
F20,6471,GPALYA,SNSDRA
F20,6471,HGSMS,ROPAG
F20,6471,HGSMS,SGSMS
F20,6471,HGSMS,SNSDRA
F20,6471,HSRD,BRTA
F20,6471,HSRD,CRNPZ
F20,6471,HSRD,INFLT1
F20,6471,HSRD,KNA1
F20,6471,HSRD,PESC
F20,6471,HSRD,SNSDRA
F20,6471,INFLT1,ELC
F20,6471,INFLT1,ELCWG
F20,6471,INFLT1,KNA1
F20,6471,INFLT1,SMSNS
F20,6471,JNHR,ANPLY
F20,6471,JNHR,ENGF
F20,6471,JNHR,PTLPG
F20,6471,KGATE,BMH4
F20,6471,KGATE,GPALYA
F20,6471,KGATE,HGSMS
F20,6471,KGATE,MDWL
F20,6471,KGATE,SGSMS
F20,6471,KGATE,SNSDRA
F20,6471,KNA1,BEL3
F20,6471,KNA1,BRTA
F20,6471,KNA1,CRNPZ
F20,6471,KNA1,ELCWG
F20,6471,KNA1,HSRD
F20,6471,KNA1,INFLT1
F20,6471,KNA1,PESC
F20,6471,KNA1,WPTGT1
F20,6471,MDWL,ADGD3
F20,6471,MDWL,ADGDPS
F20,6471,PESC,CRNPZ
F20,6471,PESC,INFLT1
F20,6471,PESC,SNSDRA
F20,6471,PTLPG,OPRBT
F20,6471,PTLPG,SLOCR2
F20,6471,ROPAG,GPALYA
F20,6471,ROPAG,HGSMS
F20,6471,ROPAG,KGATE
F20,6471,SGSMS,BMH4
F20,6471,SGSMS,GPALYA
F20,6471,SGSMS,HGSMS
F20,6471,SGSMS,HSRD
F20,6471,SMSNS,KNA1
F20,6471,SNSDRA,HSRD
F20,6471,SNSDRA,KGATE
F20,6471,SNSDRA,SGSMS
F20,6471,STH,ADGD3
F20,6471,STH,ADGDPS
F20,6471,VLKDR,ELC
F20,6471,VLKDR,ELCSBI
F20,6471,VLKDR,SMSNS
F20,6471,WPTGT1,ELC
F20,6471,WPTGT1,ELCSBI
F20,6471,WPTGT1,SMSNS
F20,6514,B3S3P,GNSBHV
F20,6514,B3S3P,MRTC
F20,6514,B3S3P,SUBS
F20,6514,BHSS,BNKCLY
F20,6514,BHSS,GSR
F20,6514,BHSS,NIRMS
F20,6514,BHSS,SRVN
F20,6514,BHSS,SUBS
F20,6514,CKA,B3S3P
F20,6514,CKA,VDYPTC
F20,6514,CMRP,KBS1
F20,6514,CTNPTH,BHSS
F20,6514,CTNPTH,HNTMWRD
F20,6514,CTNPTH,RAMKA
F20,6514,GNSBHV,GSR
F20,6514,HSKRHL,CKA
F20,6514,HSKRHL,KMKTS
F20,6514,KBS1,CMRP
F20,6514,KBS1,RYC
F20,6514,KMKTS,B3S3P
F20,6514,KMKTS,VDYPTC
F20,6514,KSHRE,CKA
F20,6514,KSHRE,KMKTS
F20,6514,KSHRE,SKTSP
F20,6514,NIRMS,SETCR1
F20,6514,RAMKA,GSR
F20,6514,RYC,BHSS
F20,6514,RYC,HNTMWRD
F20,6514,RYC,RAMKA
F20,6514,SKTSP,B3S3P
F20,6514,SKTSP,VDYPTC
F20,6514,SRVN,HSKRHL
F20,6514,SRVN,SETCR1
F20,6514,SUBS,BHSS
F20,6514,SUBS,CMRP
F20,6514,SUBS,HSKRHL
F20,6514,SUBS,RAMKA
F20,6514,SUBS,SETCR1
F20,6514,VDYPTC,CMRP
F20,6545,INDEXP1,CVBV
F20,6545,INDEXP1,KBS1
F20,6545,JBHNGR,SMVT
F20,6545,KBS1,INDEXP1
F20,6545,KBS1,KHC
F20,6545,KHC,CVBV
F20,6545,KHC,KBS1
F20,6545,SMVT,ITC-FCTY
F20,6545,SMVT,JBHNGR
F20,6552,ATBL,GDHTG
F20,6552,ATBL,GSTLN
F20,6552,BDCS,CRP12
F20,6552,BDCS,KHRDR
